Event	ID	Name			Wwise Object Path	Notes
	210195712	Play_gun_functional			\Default Work Unit\cv\Play_gun_functional	
	487968456	Play_gun_damaged			\Default Work Unit\cv\Play_gun_damaged	
	774656156	Play_surveying_devices_damaged			\Default Work Unit\cv\Play_surveying_devices_damaged	
	912323724	Play_commander_killed			\Default Work Unit\cv\Play_commander_killed	
	942835239	Play_radio_damaged			\Default Work Unit\cv\Play_radio_damaged	
	967685794	Play_armor_pierced_by_player			\Default Work Unit\cv\Play_armor_pierced_by_player	
	1114768587	Play_track_destroyed			\Default Work Unit\cv\Play_track_destroyed	
	1643196418	Play_turret_rotator_destroyed			\Default Work Unit\cv\Play_turret_rotator_destroyed	
	1672336736	Play_engine_functional			\Default Work Unit\cv\Play_engine_functional	
	1752529172	Play_ally_killed			\Default Work Unit\cv\Play_ally_killed	
	1834932574	Play_turret_rotator_functional			\Default Work Unit\cv\Play_turret_rotator_functional	
	1859783718	Play_enemy_killed_by_player			\Default Work Unit\cv\Play_enemy_killed_by_player	
	1871349045	Play_fuel_tank_damaged			\Default Work Unit\cv\Play_fuel_tank_damaged	
	1886956901	Play_load_shell			\Default Work Unit\cv\Play_load_shell	
	1912540757	Play_track_functional			\Default Work Unit\cv\Play_track_functional	
	1921219524	Play_fire_started			\Default Work Unit\cv\Play_fire_started	
	2042037187	Play_radioman_killed			\Default Work Unit\cv\Play_radioman_killed	
	2068830180	Play_fire_stopped			\Default Work Unit\cv\Play_fire_stopped	
	2123712333	Play_gunner_killed			\Default Work Unit\cv\Play_gunner_killed	
	2282789965	Play_ammo_bay_damaged			\Default Work Unit\cv\Play_ammo_bay_damaged	
	2728962848	Play_engine_destroyed			\Default Work Unit\cv\Play_engine_destroyed	
	2756526936	Play_armor_not_pierced_by_player			\Default Work Unit\cv\Play_armor_not_pierced_by_player	
	2972191706	Play_vehicle_destroyed			\Default Work Unit\cv\Play_vehicle_destroyed	
	3157315605	Play_loader_killed			\Default Work Unit\cv\Play_loader_killed	
	3217307978	Play_track_functional_can_move			\Default Work Unit\cv\Play_track_functional_can_move	
	3318613792	Play_driver_killed			\Default Work Unit\cv\Play_driver_killed	
	3446213811	Play_start_battle			\Default Work Unit\cv\Play_start_battle	
	3510638144	Play_gun_destroyed			\Default Work Unit\cv\Play_gun_destroyed	
	3537748881	Play_armor_ricochet_by_player			\Default Work Unit\cv\Play_armor_ricochet_by_player	
	3617479551	Play_track_damaged			\Default Work Unit\cv\Play_track_damaged	
	3789179484	Play_surveying_devices_functional			\Default Work Unit\cv\Play_surveying_devices_functional	
	3976836556	Play_surveying_devices_destroyed			\Default Work Unit\cv\Play_surveying_devices_destroyed	
	4119747240	Play_engine_damaged			\Default Work Unit\cv\Play_engine_damaged	
	4154077789	Play_armor_pierced_crit_by_player			\Default Work Unit\cv\Play_armor_pierced_crit_by_player	
	4163885774	Play_reloaded			\Default Work Unit\cv\Play_reloaded	
	4261101186	Play_turret_rotator_damaged			\Default Work Unit\cv\Play_turret_rotator_damaged	

Game Parameter	ID	Name			Wwise Object Path	Notes
	1419538075	RTPC_ext_settings_volume_master_fx			\Default Work Unit\Settings\RTPC_ext_settings_volume_master_fx	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	39370061	00 - voice_messages - voice message horizontal aiming drive damaged v3 1	C:\Users\Rifs\Documents\WwiseProjects\rxd-warthunder-wotb-proj\.cache\Windows\Voices\czech\00 - voice_messages - voice message horizontal aiming drive damaged v3 1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\cv\voice\turret rotator damaged\00 - voice_messages - voice message horizontal aiming drive damaged v3 1		48574
	57120049	00 - voice_messages - voice message direct hit v3 3	C:\Users\Rifs\Documents\WwiseProjects\rxd-warthunder-wotb-proj\.cache\Windows\Voices\czech\00 - voice_messages - voice message direct hit v3 3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\cv\voice\armor pierced by player\00 - voice_messages - voice message direct hit v3 3		45046
	107699892	00 - voice_messages - voice message drive slowly v1 2	C:\Users\Rifs\Documents\WwiseProjects\rxd-warthunder-wotb-proj\.cache\Windows\Voices\czech\00 - voice_messages - voice message drive slowly v1 2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\cv\voice\track functional can move\00 - voice_messages - voice message drive slowly v1 2		54088
	112123165	00 - voice_messages - voice message right track knocked down v2 1	C:\Users\Rifs\Documents\WwiseProjects\rxd-warthunder-wotb-proj\.cache\Windows\Voices\czech\00 - voice_messages - voice message right track knocked down v2 1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\cv\voice\track destroyed\00 - voice_messages - voice message right track knocked down v2 1		122220
	145574137	00 - voice_messages - voice message gunlayer wounded v1 1	C:\Users\Rifs\Documents\WwiseProjects\rxd-warthunder-wotb-proj\.cache\Windows\Voices\czech\00 - voice_messages - voice message gunlayer wounded v1 1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\cv\voice\gunner killed\00 - voice_messages - voice message gunlayer wounded v1 1		61804
	145907076	00 - voice_messages - voice message direct hit v3 1	C:\Users\Rifs\Documents\WwiseProjects\rxd-warthunder-wotb-proj\.cache\Windows\Voices\czech\00 - voice_messages - voice message direct hit v3 1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\cv\voice\armor pierced by player\00 - voice_messages - voice message direct hit v3 1		40790
	150673517	00 - voice_messages - voice message armor not pierce v3 4	C:\Users\Rifs\Documents\WwiseProjects\rxd-warthunder-wotb-proj\.cache\Windows\Voices\czech\00 - voice_messages - voice message armor not pierce v3 4_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\cv\voice\armor ricochet by player\00 - voice_messages - voice message armor not pierce v3 4		54086
	152708839	00 - voice_messages - voice message armor not pierce v3 1	C:\Users\Rifs\Documents\WwiseProjects\rxd-warthunder-wotb-proj\.cache\Windows\Voices\czech\00 - voice_messages - voice message armor not pierce v3 1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\cv\voice\armor ricochet by player\00 - voice_messages - voice message armor not pierce v3 1		54656
	154233397	00 - voice_messages - voice message machine gunner wounded v1 1	C:\Users\Rifs\Documents\WwiseProjects\rxd-warthunder-wotb-proj\.cache\Windows\Voices\czech\00 - voice_messages - voice message machine gunner wounded v1 1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\cv\voice\radioman killed\00 - voice_messages - voice message machine gunner wounded v1 1		100612
	155245120	00 - voice_messages - voice message player tank hit v2 2	C:\Users\Rifs\Documents\WwiseProjects\rxd-warthunder-wotb-proj\.cache\Windows\Voices\czech\00 - voice_messages - voice message player tank hit v2 2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\cv\voice\ammo bay damaged\00 - voice_messages - voice message player tank hit v2 2		82972
